BCH_NO	INVSPL_CD	INDVROLETP_CD	TRANS_CD	CORPINDV_CD	DEDTRANS_NO	DT	ISSUE_PRCAL_PAY_NO	FR_PRCAL_PAY_NO	TO_PRCAL_PAY_NO	AMT	CHQTP_CD	PAY_REVS_IND	ORIG_TRANS_CD	GL_CD	MISACCT_CD	ORG_CD	THPTY_CD	BONDANNCAMP_EFFYR	INDV_ID
11		E	C458	I	1114	1/1/2023 0:00				200.00	1	0	C458						234158
11		E	C458	I	1115	1/1/2023 0:00				200.00	1	0	C458						67264
11		E	C458	I	1116	1/1/2023 0:00				200.00	1	0	C458						383716
11		E	C458	I	1117	1/1/2023 0:00				200.00	1	0	C458						116657
11		E	C458	I	1118	1/1/2023 0:00				200.00	1	0	C458						85035
11		E	C458	I	1119	1/1/2023 0:00				200.00	1	0	C458						188500
11		E	C458	I	1120	1/1/2023 0:00				200.00	1	0	C458						434006
11		E	C458	I	1121	1/1/2023 0:00				200.00	1	0	C458						359006
11		E	C458	I	1122	1/1/2023 0:00				200.00	1	0	C458						368891
11		E	C458	I	1123	1/1/2023 0:00				200.00	1	0	C458						126235
11		E	C458	I	1124	1/1/2023 0:00				200.00	1	0	C458						334016
11		E	C458	I	1125	1/1/2023 0:00				200.00	1	0	C458						311350
11		E	C458	I	1126	1/1/2023 0:00				200.00	1	0	C458						366370
11		E	C458	I	1127	1/1/2023 0:00				200.00	1	0	C458						93252
11		E	C458	I	1128	1/1/2023 0:00				200.00	1	0	C458						288872
11		E	C458	I	1129	1/1/2023 0:00				200.00	1	0	C458						265650
11		E	C458	I	1130	1/1/2023 0:00				200.00	1	0	C458						35931
11		E	C458	I	1131	1/1/2023 0:00				200.00	1	0	C458						167273
11		E	C458	I	1132	1/1/2023 0:00				200.00	1	0	C458						39057
11		E	C458	I	1133	1/1/2023 0:00				200.00	1	0	C458						488458
11		E	C458	I	1134	1/1/2023 0:00				200.00	1	0	C458						129155
11		E	C458	I	1135	1/1/2023 0:00				200.00	1	0	C458						451281
11		E	C458	I	1136	1/1/2023 0:00				200.00	1	0	C458						159716
11		E	C458	I	1137	1/1/2023 0:00				200.00	1	0	C458						504043
11		E	C458	I	1138	1/1/2023 0:00				200.00	1	0	C458						43166
11		E	C458	I	1139	1/1/2023 0:00				200.00	1	0	C458						235718
11		E	C458	I	1140	1/1/2023 0:00				200.00	1	0	C458						441357
11		E	C458	I	1141	1/1/2023 0:00				200.00	1	0	C458						44594
11		E	C458	I	1142	1/1/2023 0:00				200.00	1	0	C458						342737
11		E	C458	I	1143	1/1/2023 0:00				200.00	1	0	C458						118612
11		E	C458	I	1144	1/1/2023 0:00				200.00	1	0	C458						298808
11		E	C458	I	1145	1/1/2023 0:00				200.00	1	0	C458						491148
11		E	C458	I	1146	1/1/2023 0:00				200.00	1	0	C458						236110
11		E	C458	I	1147	1/1/2023 0:00				200.00	1	0	C458						405690
11		E	C458	I	1148	1/1/2023 0:00				200.00	1	0	C458						180674
11		E	C458	I	1149	1/1/2023 0:00				200.00	1	0	C458						215483
11		E	C458	I	1150	1/1/2023 0:00				200.00	1	0	C458						490381
11		E	C458	I	1151	1/1/2023 0:00				200.00	1	0	C458						116020
11		E	C458	I	1152	1/1/2023 0:00				200.00	1	0	C458						519633
11		E	C458	I	1153	1/1/2023 0:00				200.00	1	0	C458						137653
11		E	C458	I	1154	1/1/2023 0:00				200.00	1	0	C458						492582
11		E	C458	I	1155	1/1/2023 0:00				200.00	1	0	C458						520192
11		E	C458	I	1156	1/1/2023 0:00				200.00	1	0	C458						325673
11		E	C458	I	1157	1/1/2023 0:00				200.00	1	0	C458						493980
11		E	C458	I	1158	1/1/2023 0:00				200.00	1	0	C458						521622
11		E	C458	I	1159	1/1/2023 0:00				200.00	1	0	C458						126748
11		E	C458	I	1160	1/1/2023 0:00				200.00	1	0	C458						95190
11		E	C458	I	1161	1/1/2023 0:00				200.00	1	0	C458						320113
11		E	C458	I	1162	1/1/2023 0:00				200.00	1	0	C458						515508
11		E	C458	I	1163	1/1/2023 0:00				200.00	1	0	C458						395727
11		E	C458	I	1164	1/1/2023 0:00				200.00	1	0	C458						514001
11		E	C458	I	1165	1/1/2023 0:00				200.00	1	0	C458						236537
11		E	C458	I	1166	1/1/2023 0:00				200.00	1	0	C458						479926
11		E	C458	I	1167	1/1/2023 0:00				200.00	1	0	C458						210860
11		E	C458	I	1168	1/1/2023 0:00				200.00	1	0	C458						488015
11		E	C458	I	1169	1/1/2023 0:00				200.00	1	0	C458						519615
11		E	C458	I	1170	1/1/2023 0:00				200.00	1	0	C458						27508
11		E	C458	I	1171	1/1/2023 0:00				200.00	1	0	C458						263670
11		E	C458	I	1172	1/1/2023 0:00				200.00	1	0	C458						272075
11		E	C458	I	1173	1/1/2023 0:00				200.00	1	0	C458						344250
11		E	C458	I	1174	1/1/2023 0:00				200.00	1	0	C458						187763
11		E	C458	I	1175	1/1/2023 0:00				200.00	1	0	C458						510426
11		E	C458	I	1176	1/1/2023 0:00				200.00	1	0	C458						500395
11		E	C458	I	1177	1/1/2023 0:00				200.00	1	0	C458						260970
11		E	C458	I	1178	1/1/2023 0:00				200.00	1	0	C458						203310
11		E	C458	I	1179	1/1/2023 0:00				200.00	1	0	C458						210752
11		E	C458	I	1180	1/1/2023 0:00				200.00	1	0	C458						504826
11		E	C458	I	1181	1/1/2023 0:00				200.00	1	0	C458						490175
11		E	C458	I	1182	1/1/2023 0:00				200.00	1	0	C458						201233
11		E	C458	I	1183	1/1/2023 0:00				200.00	1	0	C458						44370
11		E	C458	I	1184	1/1/2023 0:00				200.00	1	0	C458						101329
11		E	C458	I	1185	1/1/2023 0:00				200.00	1	0	C458						256025
11		E	C458	I	1186	1/1/2023 0:00				200.00	1	0	C458						272645
11		E	C458	I	1187	1/1/2023 0:00				200.00	1	0	C458						224100
11		E	C458	I	1188	1/1/2023 0:00				200.00	1	0	C458						496200
11		E	C458	I	1189	1/1/2023 0:00				200.00	1	0	C458						350490
11		E	C458	I	1190	1/1/2023 0:00				200.00	1	0	C458						67322
11		E	C458	I	1191	1/1/2023 0:00				200.00	1	0	C458						58453
11		E	C458	I	1192	1/1/2023 0:00				200.00	1	0	C458						30981
11		E	C458	I	1193	1/1/2023 0:00				200.00	1	0	C458						39313
11		E	C458	I	1194	1/1/2023 0:00				200.00	1	0	C458						70946
11		E	C458	I	1195	1/1/2023 0:00				200.00	1	0	C458						117655
11		E	C458	I	1196	1/1/2023 0:00				200.00	1	0	C458						388887
11		E	C458	I	1197	1/1/2023 0:00				200.00	1	0	C458						409262
11		E	C458	I	1198	1/1/2023 0:00				200.00	1	0	C458						511870
11		E	C458	I	1199	1/1/2023 0:00				200.00	1	0	C458						502277
11		E	C458	I	1200	1/1/2023 0:00				200.00	1	0	C458						499217
11		E	C458	I	1201	1/1/2023 0:00				200.00	1	0	C458						53462
11		E	C458	I	1202	1/1/2023 0:00				200.00	1	0	C458						265486
11		E	C458	I	1203	1/1/2023 0:00				200.00	1	0	C458						25841
11		E	C458	I	1204	1/1/2023 0:00				200.00	1	0	C458						274493
11		E	C458	I	1205	1/1/2023 0:00				200.00	1	0	C458						212732
11		E	C458	I	1206	1/1/2023 0:00				200.00	1	0	C458						356500
11		E	C458	I	1207	1/1/2023 0:00				200.00	1	0	C458						498736
11		E	C458	I	1208	1/1/2023 0:00				200.00	1	0	C458						490708
11		E	C458	I	1209	1/1/2023 0:00				200.00	1	0	C458						190553
11		E	C458	I	1210	1/1/2023 0:00				200.00	1	0	C458						391850
11		E	C458	I	1211	1/1/2023 0:00				200.00	1	0	C458						78360
11		E	C458	I	1212	1/1/2023 0:00				200.00	1	0	C458						488200
11		E	C458	I	1213	1/1/2023 0:00				200.00	1	0	C458						211796
11		E	C458	I	1214	1/1/2023 0:00				200.00	1	0	C458						259740
11		E	C458	I	1215	1/1/2023 0:00				200.00	1	0	C458						342226
11		E	C458	I	1216	1/1/2023 0:00				200.00	1	0	C458						14207
11		E	C458	I	1217	1/1/2023 0:00				200.00	1	0	C458						243684
11		E	C458	I	1218	1/1/2023 0:00				200.00	1	0	C458						529249
11		E	C458	I	1219	1/1/2023 0:00				200.00	1	0	C458						530610
11		E	C458	I	1220	1/1/2023 0:00				200.00	1	0	C458						528847
11		E	C458	I	1221	1/1/2023 0:00				200.00	1	0	C458						509666
11		E	C458	I	1222	1/1/2023 0:00				200.00	1	0	C458						507857
11		E	C458	I	1223	1/1/2023 0:00				200.00	1	0	C458						247253
11		E	C458	I	1224	1/1/2023 0:00				200.00	1	0	C458						437393
11		E	C458	I	1225	1/1/2023 0:00				200.00	1	0	C458						144605
11		E	C458	I	1226	1/1/2023 0:00				200.00	1	0	C458						519511
11		E	C458	I	1227	1/1/2023 0:00				200.00	1	0	C458						519225
11		E	C458	I	1228	1/1/2023 0:00				200.00	1	0	C458						357626
11		E	C458	I	1229	1/1/2023 0:00				200.00	1	0	C458						529647
11		E	C458	I	1230	1/1/2023 0:00				200.00	1	0	C458						533403
11		E	C458	I	1231	1/1/2023 0:00				200.00	1	0	C458						529102
11		E	C458	I	1232	1/1/2023 0:00				200.00	1	0	C458						510628
11		E	C458	I	1233	1/1/2023 0:00				200.00	1	0	C458						450044
11		E	C458	I	1234	1/1/2023 0:00				200.00	1	0	C458						355103
11		E	C458	I	1235	1/1/2023 0:00				200.00	1	0	C458						529013
11		E	C458	I	1236	1/1/2023 0:00				200.00	1	0	C458						528178
11		E	C458	I	1237	1/1/2023 0:00				200.00	1	0	C458						269970
11		E	C458	I	1238	1/1/2023 0:00				200.00	1	0	C458						531355
11		E	C458	I	1239	1/1/2023 0:00				200.00	1	0	C458						529164
11		E	C458	I	1240	1/1/2023 0:00				200.00	1	0	C458						345962
11		E	C458	I	1241	1/1/2023 0:00				200.00	1	0	C458						506661
11		E	C458	I	1242	1/1/2023 0:00				200.00	1	0	C458						362440
11		E	C458	I	1243	1/1/2023 0:00				200.00	1	0	C458						495132
11		E	C458	I	1244	1/1/2023 0:00				200.00	1	0	C458						348613
11		E	C458	I	1245	1/1/2023 0:00				200.00	1	0	C458						294616
11		E	C458	I	1246	1/1/2023 0:00				200.00	1	0	C458						226576
11		E	C458	I	1247	1/1/2023 0:00				200.00	1	0	C458						60202
11		E	C458	I	1248	1/1/2023 0:00				200.00	1	0	C458						472481
11		E	C458	I	1249	1/1/2023 0:00				200.00	1	0	C458						235871
11		E	C458	I	1250	1/1/2023 0:00				200.00	1	0	C458						430093
11		E	C458	I	1251	1/1/2023 0:00				200.00	1	0	C458						508142
11		E	C458	I	1252	1/1/2023 0:00				200.00	1	0	C458						185888
11		E	C458	I	1253	1/1/2023 0:00				200.00	1	0	C458						418475
11		E	C458	I	1254	1/1/2023 0:00				200.00	1	0	C458						524385
11		E	C458	I	1255	1/1/2023 0:00				200.00	1	0	C458						340036
11		E	C458	I	1256	1/1/2023 0:00				200.00	1	0	C458						496589
11		E	C458	I	1257	1/1/2023 0:00				200.00	1	0	C458						525082
11		E	C458	I	1258	1/1/2023 0:00				200.00	1	0	C458						496759
11		E	C458	I	1259	1/1/2023 0:00				200.00	1	0	C458						499453
11		E	C458	I	1260	1/1/2023 0:00				200.00	1	0	C458						525115
11		E	C458	I	1261	1/1/2023 0:00				200.00	1	0	C458						525117
11		E	C458	I	1262	1/1/2023 0:00				200.00	1	0	C458						524792
11		E	C458	I	1263	1/1/2023 0:00				200.00	1	0	C458						363763
11		E	C458	I	1264	1/1/2023 0:00				200.00	1	0	C458						494886
11		E	C458	I	1265	1/1/2023 0:00				200.00	1	0	C458						55228
11		E	C458	I	1266	1/1/2023 0:00				200.00	1	0	C458						487655
11		E	C458	I	1267	1/1/2023 0:00				200.00	1	0	C458						492235
11		E	C458	I	1268	1/1/2023 0:00				200.00	1	0	C458						317102
11		E	C458	I	1269	1/1/2023 0:00				200.00	1	0	C458						516168
11		E	C458	I	1270	1/1/2023 0:00				200.00	1	0	C458						500413
11		E	C458	I	1271	1/1/2023 0:00				200.00	1	0	C458						522577
11		E	C458	I	1272	1/1/2023 0:00				200.00	1	0	C458						148184
11		E	C458	I	1273	1/1/2023 0:00				200.00	1	0	C458						490620
11		E	C458	I	1274	1/1/2023 0:00				200.00	1	0	C458						364112
11		E	C458	I	1275	1/1/2023 0:00				200.00	1	0	C458						37788
11		E	C458	I	1276	1/1/2023 0:00				200.00	1	0	C458						89532
11		E	C458	I	1277	1/1/2023 0:00				200.00	1	0	C458						73817
11		E	C458	I	1278	1/1/2023 0:00				200.00	1	0	C458						330596
11		E	C458	I	1279	1/1/2023 0:00				200.00	1	0	C458						253232
11		E	C458	I	1280	1/1/2023 0:00				200.00	1	0	C458						368816
11		E	C458	I	1281	1/1/2023 0:00				200.00	1	0	C458						248753
11		E	C458	I	1282	1/1/2023 0:00				200.00	1	0	C458						129635
11		E	C458	I	1283	1/1/2023 0:00				200.00	1	0	C458						330193
11		E	C458	I	1284	1/1/2023 0:00				200.00	1	0	C458						42556
11		E	C458	I	1285	1/1/2023 0:00				200.00	1	0	C458						82354
11		E	C458	I	1286	1/1/2023 0:00				200.00	1	0	C458						52738
11		E	C458	I	1287	1/1/2023 0:00				200.00	1	0	C458						130229
11		E	C458	I	1288	1/1/2023 0:00				200.00	1	0	C458						98368
11		E	C458	I	1289	1/1/2023 0:00				200.00	1	0	C458						256554
11		E	C458	I	1290	1/1/2023 0:00				200.00	1	0	C458						119982
11		E	C458	I	1291	1/1/2023 0:00				200.00	1	0	C458						65052
11		E	C458	I	1292	1/1/2023 0:00				200.00	1	0	C458						185746
